product_id,store_id,featured,product_name,unit,sales,cost_price,sell_price1,sell_price2,sell_price3,stock,stock_min,sold
 BR0186 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat envi 908 kecil,klg,null,11500,15000,15000,14000,19,1,0
BR1449,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,isi rol busa kecil,bh,null,4000,6000,6000,6000,33,5,0
 BR1234 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Waterpas Magnet camel 45Cm,pcs,null,65000,85000,85000,80000,13,2,0
 BR1257 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pompa sepeda ,pcs,null,65000,95000,95000,95000,3,1,0
 BR0278 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1532 4.5kg,kaleng,null,63368,75000,75000,72000,3,3,0
 BR0578 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kater Std Popeye,pcs,null,7000,15000,15000,15000,40,5,3
 BR0418 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Fiber Pager Urat Bambu ptih,mtr,null,19500,30000,30000,30000,40,20,0
 BR1096 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok Drat Dalam Biasa 1 1/2'',pcs,null,7182,13000,13000,13000,33,5,0
BR1267,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1559 4.5kg,kaleng,null,63369,75000,75000,72000,1,3,0
 BR0466 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Futklep Pvc 3/4 Biasa,pcs,null,10500,15000,15000,15000,6,5,0
 BR0577 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kater Bagus Kenco,pcs,null,14583,18000,18000,18000,24,5,0
 BR0862 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Beton 10Cm Merabu,dus,null,35000,50000,50000,45000,8,4,1
BR1303,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,kikir biasa,pcs,null,8000,12000,12000,12000,31,5,1
 BR0879 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Beton 7Cm Hitam ,dus,null,37000,59000,59000,59000,100000000,1,0
 BR0781 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor Beton Tombak 6Mm,pc,null,7350,20000,20000,20000,8,5,0
BR1414,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,saklar 1 IB biasa,pcs,null,8000,12000,12000,10000,10,0,0
 BR0920 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pintu pvc ijo,set,null,160000,199000,199000,190000,3,3,0
 BR0908 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pasir Kasar  /Karung,karung,null,11000,25000,25000,20000,99999987,1,7
 BR0285 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1550 4.5kg,kaleng,null,63368,75000,75000,72000,3,3,1
 BR0353 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Corong Topi 21/2 In,pcs,null,5000,7000,7000,7000,120,5,0
 BR0963 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Rel Atas 3M,btg,null,245000,280000,280000,280000,100000000,1,0
 BR0598 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Keni 2'' D,pcs,null,5584,9000,9000,9000,141,15,22
 BR0937 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pipa Rucika 3 Aw,btg,null,169000,223000,223000,205000,7,5,5
 BR0218 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat yoko 711 1kg,klg,null,51225,58000,58000,56000,7,4,6
 BR1187 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tee 5/8,pcs,null,1500,2000,2000,2000,100000000,20,0
BR1384,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,flok sok 1 1/2x 1/2 aw,pcs,null,9000,11000,11000,11000,66,20,0
 BR0183 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat envi 903 1/2kg,klg,null,38000,48000,48000,48000,12,1,0
 BR0023 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,aquaprof 031 4kg,galon,null,206000,220000,220000,220000,4,3,0
 BR0569 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Karan Angsa Fleksibel Soligen,pcs,null,72500,110000,110000,110000,100000000,5,0
 BR0383 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dop Drat Luar 1/2'',pcs,null,1116,3000,3000,3000,99999997,10,1
 BR0212 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat yoko 04 1kg,klg,null,51225,58000,58000,56000,7,4,0
 BR0399 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Engsel Tebel 4 in,psg,null,12916,25000,25000,22000,176,12,5
 BR1224 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Walsiler 5200  4Kg,gln,null,125457,145000,145000,145000,22,4,3
 BR0675 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran Taman Stanlis Sus 304,bh,null,48000,63000,63000,63000,9,5,0
 BR1198 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Terminal Tempel Lobang 3,pcs,null,15000,20000,20000,20000,2,3,6
 BR0235 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat yoko putih dop swm 1kg,klg,null,51225,58000,58000,56000,3,5,2
 BR0769 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Mata Bor Besi Biasa 4,5Mm",pc,null,12000,20000,20000,20000,17,5,0
 BR0849 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pahat Beton 20Cm 10',pcs,null,18000,45000,45000,45000,3,3,10
 BR0512 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Hak Angin Bagus /Pasang,psg,null,15000,25000,25000,25000,1,5,0
 BR0015 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,aquaprof 011 4kg putih,galon,null,206538,220000,220000,220000,7,3,1
 BR0881 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Paku Rifet 3,2Mm seido 100pc",dus,null,55000,95000,95000,95000,3.5,3,0.3
 BR0406 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Engsel Tipis 3Lobabg Silfer B,psg,null,5000,8000,8000,5000,99999999,12,1
 BR0663 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran Cabang Pvc Biasa,bh,null,27500,35000,35000,35000,6,5,0
 BR0712 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kunci Pas 11,PCS,null,11500,15000,15000,15000,4,3,1
 BR0901 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Palu Karet 3  12,pcs,null,11666,25000,25000,25000,7,3,4
 BR0349 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,closet jongkok orta putih,pcs,null,92000,120000,120000,110000,20,3,0
 BR0223 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat yoko 789 1kg,klg,null,51225,58000,58000,56000,7,4,0
 BR0547 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Kabel Eterna 2X2,5  /M",mtr,null,13600,15000,14000,14000,0,60,0
 BR0073 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Batu Belah /Roda 1/4Kbik,roda,null,57500,100000,100000,100000,99999999,1,0
 BR1021 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Selang Fleksibel 40Cm,bh,null,16000,30000,30000,30000,8,3,0
BR1358,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas meter 240,meter,null,3700,6000,6000,6000,99,20,1
 BR0701 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kunci Besi 8 Gepeng,bh,null,15000,23000,23000,23000,20,3,0
 BR1125 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Spandek Polos  6M,lmbr,null,168000,228000,240000,220000,18,5,0
BR1454,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,gantungan burung K,pcs,null,1500,2000,2000,2000,18,10,12
 BR0134 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cas karung,pcs,null,1,1,1,1,100000000,1,0
 BR1184 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tee 1 1/4'' D,pcs,null,3700,8000,8000,8000,55,10,0
 BR0262 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1117 4.5kg,kaleng,null,63368,75000,75000,72000,0,3,3
BR1295,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,SALES UD MANDIRI JAYA,R,null,4895000,1,1,1,2,1,0
 BR0826 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Obeng kecil Bb Tranfaran,pcs,null,4600,8000,8000,6000,38,5,0
 BR1229 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Watermor Camel 1'',pcs,null,20000,25000,25000,25000,11,5,0
 BR0590 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kawat Nyamuk Benang 18M,mtr,null,4000,13000,13000,13000,100000,30,0
 BR0160 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 370 1kg,klg,null,71225,78000,78000,76000,14,4,0
 BR0784 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Mata Bor Naci 3,5Mm",pc,null,15000,25000,25000,25000,16,5,3
 BR0764 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor +  Camel,pc,null,5000,7000,7000,7000,95,10,0
 BR0052 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avitek 670 1kg,klg,null,37000,48000,48000,45000,4,2,0
BR1344,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pilok nippon  PB 111,klg,null,25000,30000,30000,28000,4,3,0
 BR0478 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gembok Pd 50Mm,pcs,null,22500,35000,35000,35000,4,3,1
 BR0103 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Besi 12 KECIL  BARANG KOSONG,btg,null,1,1,1,1,100000000,30,0
 BR0055 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avitek 730 1kg,klg,null,37000,48000,48000,45000,6,2,0
 BR0260 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Cat Propan viskotop 25Kg,pel,null,588000,688000,688000,650000,4,2,0
 BR1190 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tembakan Silen kaleng biasa,pcs,null,19000,30000,30000,27000,4,3,0
BR1382,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,flok sok 1x1/2 AW,pcs,null,3000,5000,5000,4000,124,15,0
 BR0800 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Sirkel Stamstik 6'',pc,null,45000,75000,75000,75000,5,3,0
BR1450,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,waterpas magnet 24'' winson ,bh,null,55000,65000,65000,65000,6,1,0
 BR0290 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1556 4.5kg,kaleng,null,63368,75000,75000,72000,3,3,1
 BR0423 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Fiser S6 ,dus,null,5000,10000,10000,10000,100000013,5,6
 BR0743 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Lisplang 3M X20Cm tekstur,lmbr,null,32750,51000,51000,47000,45,5,9
 BR0554 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tali Ties  25Cm,pak,null,16000,25000,25000,25000,99999998,1,1
 BR0129 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Cakar Ayam 60X60 B10,pcs,null,75000,120000,120000,120000,11,5,0
 BR0513 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Hak Angin Bagus Satuan,bh,null,8500,15000,15000,15000,1,1,0
 BR0511 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gunting Rumput Std,pcs,null,38500,85000,85000,85000,6,2,0
 BR0080 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,baut 12x40,pcs,null,1200,4000,4000,3500,296,20,0
BR1365,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,DOP drat luar 1 in,pcs,null,3000,5000,5000,4000,100000000,20,0
BR1448,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,keramik 20x25,dus,null,57000,60000,60000,60000,99999998,5,2
 BR0821 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mu 420/Perekat Kramik,sak,null,81000,90000,90000,85000,1,5,9
 BR0164 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 480 1kg,klg,null,71225,78000,78000,78000,12,4,0
 BR0630 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Klem Besi 4',pcs,null,5000,7000,7000,7000,0,10,0
 BR1254 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,kompon poles,pcs,null,6500,20000,20000,17000,25,5,0
 BR0194 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat envi 927 1/2kg,klg,null,38000,48000,48000,48000,12,1,0
 BR0011 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Amplas Tumpuk,pcs,null,5500,10000,10000,8000,6,4,0
 BR0234 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat yoko putih biasa sw 1kg,klg,null,51225,58000,58000,56000,5,8,4
 BR0731 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Linggis 25Cm,pcs,null,17000,25000,25000,22000,16,3,1
 BR0326 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 937 5kg,kaleng,null,143000,159000,159000,158000,0,3,0
 BR1194 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Terminal Kabel 5M Lobang 4,pcs,null,24000,40000,40000,40000,14,3,1
BR1451,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,aquaprof 045 1kg,kg,null,58000,59500,59500,59500,9,5,2
BR1390,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,al-tex hijau,klg,null,55000,65000,65000,60000,1,1,0
 BR0850 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pahat Beton Lancip,pcs,null,15416,25000,25000,25000,3,3,1
 BR0980 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Ring Besi 8X10 6 Ful,pcs,null,950,1250,1250,1100,562,200,0
 BR1134 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Steker Broco,pcs,null,9775,15000,15000,15000,54,5,6
 BR0120 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Bondek 0,70 5M",lmbr,null,350000,510000,525000,495000,13,3,0
 BR0259 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat plitur propan y504 1kg,kaleng,null,65500,75000,75000,73000,11,3,0
 BR0317 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 911 5kg,kaleng,null,143000,159000,159000,158000,4,3,0
 BR0037 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,aquaprof 092 1kg,klg,null,54496,59500,59500,59500,10,4,0
BR1362,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat genteng envi 4kg 8R06,gln,null,205000,230000,230000,225000,4,2,0
 BR1042 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sendok Semen No 2,pcs,null,7000,15000,15000,15000,52,5,2
 BR0491 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Gergaji Hebel Biasa,pcs,null,17000,25000,25000,25000,16,5,0
 BR0875 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Paku Beton 2,5Cm Hitam ",dus,null,11000,20000,20000,20000,99999999,1,1
 BR0387 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tatakan Amplas Bulat,pcs,null,5000,10000,10000,10000,47,5,1
 BR0112 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Besi Siku lubang 3M mastigor,btg,null,42500,65000,65000,62000,50,2,0
BR1319,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,selang AIR mesin cuci CISAL,bh,null,35000,55000,55000,55000,3,2,0
 BR0272 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1522 4.5kg,kaleng,null,63368,75000,75000,72000,3,3,0
 BR0295 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat q luc 1657 4.5kg,kaleng,null,63407,75000,75000,72000,1,3,1
 BR0306 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 182 5kg,kaleng,null,143000,159000,159000,158000,3,3,0
 BR0948 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Plamir Matek 1Kg,klg,null,18000,25000,25000,22000,5,5,5
 BR1154 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tambang /Kg10Mm 15m 1kg,kg,null,41500,55000,55000,55000,100000000,5,0
 BR0684 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kuas Bagus Yozuri 3'',pcs,null,8750,15000,15000,15000,58,12,14
BR1361,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat genteng envi 1kg 8R00,klg,null,55000,65000,65000,60000,2,2,0
 BR1093 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sok Drat Dalam 3/4 Biasa,pcs,null,4000,5000,5000,5000,99999999,5,1
 BR0880 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Payung Pinus Kecil,pak,null,900,2000,2000,2000,100000000,1,0
BR1373,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,RING BESI 8X12 6 KECIL,PCS,null,65000,950,950,950,2200,300,50
BR1327,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,pilok GP 918,klg,null,25000,30000,30000,28000,11,3,0
BR1320,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,kran stenlis smart choice,pcs,null,75000,90000,90000,90000,11,3,0
 BR0746 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Loster Bintang 20X20,pc,null,9500,15000,15000,13000,99999995,20,5
 BR1027 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Selang Pembuangan AC 5/8,MTR,null,1800,3000,3000,3000,148,3,5.5
 BR0027 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,aquaprof 042 4kg,galon,null,206000,220000,220000,220000,8,3,0
 BR0078 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,baut 12x1.5,pcs,null,750,2000,2000,1500,200,20,0
 BR0716 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Lakban Bening/Kuning,pcs,null,11500,15000,15000,13000,19,3,1
 BR1227 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Watermor 1/2'' Soligen,pcs,null,9000,20000,20000,20000,19,5,0
 BR0651 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kramik Kasar 40X40,dus,null,55000,70000,70000,70000,100000000,20,0
BR1297,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,SALES PAK AGUS,R,null,28120000,1,1,1,2,1,0
 BR0995 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Rol Gagang Bsar Biasa 4',pcs,null,17916,25000,25000,25000,15,8,13
 BR0823 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Nok Genteng Metal hijau,lmbr,null,11000,22000,22000,18000,35,10,0
 BR1063 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Siku Tukang Biasa 12'' Ysk,pcs,null,12000,20000,20000,20000,5,5,0
 BR1124 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,SpandeK Polos  5M,lmbr,null,140000,190000,200000,185000,19,5,0
 BR0913 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pelampung Toren 3/4   ,pcs,null,62500,130000,130000,115000,6,3,0
 BR0156 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian 328 1kg,klg,null,71225,78000,78000,76000,10,4,0
 BR1039 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Semprotan Air Gagang Freed,pcs,null,17500,25000,25000,25000,7,2,2
 BR0827 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Obeng Karet B/B Amerika,pcs,null,10000,15000,15000,15000,26,5,0
 BR0726 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Lem Aibon Kecil,klg,null,12000,15000,15000,15000,70,5,5
 BR0777 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor Beton  8Mm,pc,null,10000,21000,21000,21000,15,5,2
 BR0431 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Flodrain Model Toto,pcs,null,35000,55000,55000,55000,7,5,3
 BR0900 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Palu Karet 2     16,pcs,null,13333,30000,30000,30000,9,3,0
 BR0348 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,closet jongkok orta pink,pcs,null,95000,120000,120000,110000,10,3,0
 BR1260 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,slot 6in ,pcs,null,15000,20000,20000,17000,11,5,0
 BR0722 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Lampu Ac 5W,dus,null,10500,15000,15000,15000,8,3,12
 BR0392 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Engsel Kupu Kupu 3'',psg,null,6000,10000,10000,7000,99999999,12,0
 BR0845 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Pager Brc 1,20Cm",lmbr,null,169500,185000,185000,175000,0,3,0
 BR0870 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,paku beton 3cm ecer,pcs,null,200,300,300,300,99999848,1,50
 BR1116 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Sower Mandi soligen putih,pcs,null,80000,120000,120000,120000,6,3,1
 BR0529 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Holo Besi 4X4 Bc Galvanis 1,6",btg,null,151000,165000,165000,165000,3,1,2
 BR0661 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Kran Cabang stenlis,bh,null,55000,70000,70000,70000,2,2,2
 BR0830 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Oker crem,pak,null,7000,15000,15000,13000,18,5,2
 BR0756 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor  Bulat Kaca  35Mm,pc,null,35500,75000,75000,75000,7,2,0
 BR1191 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tembakan Silen Kaleng/Bagus,pcs,null,29500,45000,45000,45000,14,3,2
 BR1029 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Selang BCP PUTIH 1 1/4,bh,null,15000,25000,25000,25000,11,2,0
 BR0321 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 920 5kg,kaleng,null,143000,159000,159000,158000,4,3,0
BR1388,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,al-tex oren,klg,null,55000,65000,65000,60000,4,1,0
 BR0532 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Impra propan kamper wf-115 1kg,klg,null,49400,57000,57000,57000,22,5,1
 BR0877 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Paku Beton 4Cm Hitam ,dus,null,19500,30000,30000,30000,100000000,1,0
 BR0924 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Pintu pvc urat kayu / coklat,pcs,null,175000,225000,225000,205000,8,3,1
 BR0461 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Futklep Kuningan 1/2,pcs,null,25000,35000,35000,35000,6,5,0
BR1439,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,dobel nepel drat luar dalem,pcs,null,5000,14000,14000,14000,13,5,0
 BR0561 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,tali Ties 15Cm Ecer,pcs,null,300,300,300,300,100000000,1,0
 BR1174 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Tee 2 1/2'' D,pcs,null,13243,19000,19000,19000,91,10,1
 BR0500 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Gogrin Merah 2,10",lmb,null,64625,81000,81000,73500,36,8,0
 BR0319 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 913 5kg,kaleng,null,143000,159000,159000,158000,4,3,0
 BR1228 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Watermor 3/4'' Soligen,pcs,null,12000,25000,25000,25000,47,5,0
 BR0013 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Anti Rayap Zontrek,btl,null,34500,45000,45000,42000,21,6,3
 BR1135 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Fiting steker lampu,pcs,null,6000,8000,8000,8000,19,5,1
 BR0122 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Bonet 110Cm,mtr,null,13000,18000,18000,16000,135,50,15
 BR0783 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor Naci 10Mm,pc,null,90500,120000,120000,120000,6,5,1
 BR0961 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Regulator 1 set winn gas,set,null,90000,110000,110000,110000,6,3,0
 BR0761 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Mata Bor  Kayu Bulat  16Mm,pc,null,30000,42000,42000,42000,5,2,0
 BR0313 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat vinilex 8006 5kg,kaleng,null,143000,159000,159000,158000,4,3,0
BR1316,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,avur pvc kecil 1 1/2,pcs,null,15000,20000,20000,19000,9,2,1
 BR1126 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Spirtus,btl,null,6000,10000,10000,8000,30,5,0
 BR0088 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,skrup kayu 3 in,dus,null,35000,55000,55000,50000,20,1,0
 BR0723 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Lampu Ac 7W,pcs,null,12500,17000,17000,17000,-5,3,7
 BR1243 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Wiremes 10Ful ,lmbr,null,775000,1020000,1050000,930000,7,3,0
 BR0181 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,cat avian SWM kecil,klg,null,10753,15000,15000,14000,11,2,1
 BR0528 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,hendel Pintu Top Seris,dus,null,50000,60000,60000,60000,5,5,1
 BR0863 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,"Paku Beton 2Cm/1'"" Merabu",dus,null,35000,50000,50000,45000,20,5,0
BR1460,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,besi 16 sni ulir GBU,btg,null,115000,130000,130000,130000,9999999,99,40
 BR0261 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Cat propan tembok Visko Top Vt 4006 Putih,galon,null,140000,158000,158000,155000,31,2,3
 BR0370 ,68417c3b-4e15-4c7c-8190-3a28d2da9a03,0,Dobel Nepel Pvc 1/2'',pcs,null,1500,3000,3000,3000,99999999,5,1
